user_id,offer_arm
36499,0
36503,0
36507,2
36508,2
36509,0
36511,0
36527,0
36530,0
36540,1
36554,0
36558,0
36559,0
36560,0
36562,0
36563,0
36570,0
36572,0
36578,0
36586,0
36587,0
36596,0
36605,0
36609,0
36610,0
36613,2
36615,2
36622,0
36636,1
36638,0
36641,0
36642,1
36644,0
36650,1
36653,0
36657,2
36663,0
36669,0
36674,1
36675,0
36681,0
36688,2
36690,0
36694,0
36698,0
36708,0
36709,0
36720,2
36734,0
36737,0
36739,0
36755,0
36760,0
36765,3
36769,1
36772,0
36784,2
36794,0
36801,0
36815,1
36816,0
36819,0
36826,0
36828,2
36834,0
36840,0
36860,2
36861,1
36865,1
36866,0
36871,3
36874,2
36887,0
36895,0
36897,1
36899,0
36906,0
36910,0
36911,2
36922,0
36924,1
36936,1
36941,0
36948,0
36962,0
36968,0
36978,0
36989,2
36999,1
37012,0
37014,0
37029,0
37038,0
37040,2
37044,0
37048,0
37054,1
37057,2
37066,0
37073,0
37074,0
37075,1
37084,1
37089,0
37091,0
37092,1
37102,0
37103,1
37108,0
37110,2
37112,3
37124,2
37125,0
37126,0
37134,2
37149,0
37154,0
37156,1
37158,0
37166,1
37169,0
37170,0
37173,0
37176,2
37182,0
37188,0
37189,1
37207,2
37208,0
37213,0
37219,1
37231,0
37234,1
37240,1
37246,1
37249,0
37251,0
37255,2
37257,1
37258,2
37261,0
37271,1
37282,0
37288,1
37292,0
37294,1
37295,0
37298,0
37299,0
37301,2
37310,0
37316,0
37317,2
37320,0
37325,0
37326,0
37337,1
37348,0
37350,1
37351,2
37357,0
37359,1
37362,0
37366,1
37370,0
37374,2
37380,0
37387,0
37388,2
37392,0
37408,1
37409,0
37417,1
37425,1
37430,0
37440,0
37442,3
37445,1
37446,0
37454,0
37464,1
37469,1
37470,2
37476,1
37483,0
37489,0
37509,0
37511,0
37525,2
37536,0
37547,0
37548,0
37556,0
37559,1
37560,0
37563,0
37565,0
37568,0
37572,0
37574,0
37575,0
37589,0
37591,1
37597,0
37603,0
37605,2
37607,1
37616,0
37621,1
37628,0
37640,0
37641,1
37651,0
37654,0
37660,0
37664,0
37667,2
37672,0
37673,0
37682,0
37691,1
37698,1
37701,0
37704,0
37717,1
37723,1
37732,0
37736,0
37756,0
37759,0
37760,0
37761,0
37766,1
37782,0
37784,0
37788,2
37789,0
37798,0
37804,0
37809,0
37810,0
37829,0
37830,0
37840,0
37844,0
37852,0
37865,1
37870,0
37873,0
37882,0
37893,2
37897,1
37898,1
37907,0
37910,1
37914,0
37923,0
37927,0
37934,0
37938,0
37941,1
37957,0
37962,3
37965,1
37967,0
37976,0
37980,0
37985,0
37990,0
37994,1
37996,0
37998,0
38005,0
38008,0
38009,0
38021,1
38025,0
38028,0
38031,2
38033,0
38034,0
38039,1
38046,0
38057,0
38059,0
38061,1
38073,0
38076,0
38078,0
38082,0
38086,1
38092,0
38094,0
38102,0
38110,0
38111,1
38120,1
38121,1
38122,0
38136,1
38137,2
38138,0
38150,0
38154,0
38159,1
38170,0
38171,0
38177,0
38178,0
38180,1
38184,0
38189,0
38191,1
38193,0
38197,0
38207,0
38208,2
38212,0
38213,0
38215,0
38217,0
38219,0
38221,0
38222,1
38223,0
38225,0
38226,3
38228,0
38230,2
38232,0
38233,0
38234,1
38245,0
38263,0
38264,0
38275,1
38280,1
38283,0
38287,0
38291,1
38294,0
38298,0
38308,0
38313,0
38322,0
38325,0
38327,1
38333,0
38344,0
38345,0
38348,0
38352,2
38355,0
38356,1
38358,0
38363,2
38371,3
38378,1
38385,0
38392,0
38401,2
38409,0
38410,0
38416,0
38417,0
38420,1
38427,0
38428,0
38436,0
38440,0
38443,0
38444,0
38449,0
38456,1
38463,1
38464,0
38466,2
38471,1
38472,1
38476,0
38482,0
38487,0
38495,0
38496,0
38497,0
38509,0
38512,0
38514,0
38520,0
38526,2
38530,0
38534,0
38537,0
38539,0
38542,0
38547,0
38548,1
38550,1
38551,2
38555,0
38556,0
38557,0
38561,2
38564,1
38569,1
38570,0
38578,1
38581,2
38582,1
38587,1
38591,0
38601,0
38606,2
38607,0
38612,0
38613,0
38625,2
38632,1
38633,1
38650,0
38652,2
38654,2
38663,0
38670,0
38672,1
38685,0
38686,1
38688,0
38690,0
38698,0
38699,0
38701,0
38705,1
38719,0
38720,2
38721,0
38722,1
38723,0
38728,0
38734,0
38738,1
38745,0
38749,0
38754,2
38756,0
38763,1
38764,0
38765,0
38767,1
38774,0
38775,0
38777,0
38783,0
38796,1
38802,1
38807,0
38809,2
38811,0
38814,0
38817,1
38818,0
38823,0
38824,1
38831,0
38832,2
38843,3
38849,0
38850,0
38851,0
38856,0
38859,0
38860,1
38861,0
38865,0
38873,0
38878,1
38880,0
38881,0
38887,0
38891,0
38893,0
38894,1
38895,0
38900,0
38906,3
38910,1
38913,2
38920,0
38928,0
38932,0
38937,0
38940,0
38950,0
38953,0
38955,0
38958,1
38965,0
38967,0
38973,0
38991,0
38999,0
39001,2
39004,0
39013,0
39014,1
39021,0
39024,0
39030,0
39035,0
39036,0
39038,0
39040,0
39043,0
39054,0
39058,2
39064,2
39065,1
39072,0
39078,2
39080,0
39090,2
39091,0
39101,0
39102,2
39109,0
39111,0
39114,0
39115,0
39122,0
39132,0
39140,1
39144,0
39148,0
39152,1
39153,0
39156,0
39158,0
39162,3
39169,0
39173,0
39179,0
39188,0
39206,1
39208,0
39211,0
39212,0
39218,1
39226,0
39230,0
39235,2
39236,0
39237,1
39241,1
39246,0
39253,1
39257,2
39258,0
39274,0
39275,0
39278,2
39291,0
39294,1
39295,0
39299,0
39311,0
39324,1
39325,2
39329,1
39331,0
39341,0
39353,2
39356,1
39362,0
39364,0
39367,1
39369,0
39371,0
39386,0
39402,1
39403,1
39404,1
39407,1
39408,0
39409,0
39421,0
39423,1
39424,0
39448,1
39449,0
39459,0
39469,0
39470,0
39481,0
39483,0
39493,2
39498,1
39500,0
39502,2
39505,0
39506,1
39513,0
39515,0
39517,1
39536,0
39538,0
39540,3
39542,0
39544,0
39545,0
39549,1
39553,2
39557,0
39561,0
39577,0
39581,0
39582,2
39584,2
39586,0
39593,0
39596,0
39602,0
39606,0
39607,0
39617,1
39625,0
39629,0
39636,0
39644,0
39647,0
39652,0
39654,0
39661,0
39662,0
39664,0
39674,0
39676,2
39685,0
39688,1
39692,0
39694,1
39699,0
39706,1
39708,2
39712,0
39723,0
39728,0
39733,0
39737,2
39738,0
39745,0
39756,1
39767,1
39774,3
39777,0
39778,0
39797,0
39807,0
39815,2
39830,0
39831,0
39840,1
39848,0
39852,0
39853,0
39855,0
39860,0
39877,0
39885,0
39892,0
39900,0
39907,0
39917,0
39923,0
39924,1
39925,0
39934,2
39938,0
39949,1
39956,1
39958,2
39959,1
39970,2
39986,0
39987,1
39990,0
39992,2
40003,1
40004,2
40005,0
40006,1
40011,2
40014,3
40018,0
40025,0
40029,0
40033,1
40037,0
40038,1
40043,1
40047,0
40048,0
40053,0
40058,3
40062,2
40064,0
40068,0
40069,0
40072,0
40079,0
40084,0
40091,0
40095,0
40099,0
40104,0
40105,0
40106,2
40109,2
40129,0
40131,1
40134,2
40144,2
40149,0
40155,2
40156,0
40160,0
40165,0
40166,0
40168,1
40171,0
40180,0
40183,0
40186,0
40187,0
40189,0
40192,1
40193,0
40201,1
40209,0
40214,0
40215,1
40216,2
40220,0
40223,0
40224,0
40225,0
40232,0
40234,0
40235,0
40238,0
40241,0
40243,2
40250,1
40252,0
40253,0
40260,0
40264,0
40271,1
40280,0
40293,0
40295,1
40301,1
40307,0
40316,0
40317,2
40327,2
40331,1
40334,0
40336,2
40348,2
40350,1
40356,2
40360,1
40362,0
40369,0
40374,2
40378,0
40381,1
40391,0
40392,0
40394,1
40395,0
40401,0
40404,2
40409,0
40412,0
40415,1
40417,0
40420,0
40427,2
40429,2
40434,1
40436,1
40439,0
40447,0
40450,2
40455,0
40463,0
40467,0
40486,0
40493,2
40497,1
40498,0
40503,2
40504,1
40516,0
40520,0
40523,1
40526,0
40531,0
40536,1
40540,0
40541,0
40544,0
40547,0
40562,0
40566,0
40572,0
40576,0
40582,2
40587,0
40589,0
40591,1
40597,0
40601,1
40605,0
40606,0
40612,1
40613,2
40617,1
40625,1
40628,0
40642,3
40646,0
40655,0
40656,1
40657,0
40659,1
40660,0
40666,0
40668,2
40671,1
40672,0
40680,1
40694,0
40695,2
40696,1
40697,0
40703,1
40712,0
40728,0
40730,0
40731,0
40733,0
40734,0
40738,1
40746,1
40752,0
40753,2
40766,0
40767,2
40772,0
40775,2
40785,2
40799,0
40800,0
40807,2
40815,2
40817,1
40819,0
40820,0
40821,0
40824,1
40826,1
40831,2
40832,1
40836,1
40843,0
40859,0
40862,0
40865,1
40870,0
40874,1
40875,1
40877,2
40879,0
40894,1
40898,2
40899,0
40908,0
40926,1
40928,0
40938,0
40940,0
40943,1
40950,1
40951,0
40954,0
40955,0
40959,0
40968,1
40969,0
41000,0
41006,0
41009,1
41012,2
41013,0
41014,0
41020,0
41029,2
41032,0
41037,0
41039,0
41044,0
41045,2
41049,1
41065,0
41068,0
41081,0
41085,2
41089,0
41096,2
41106,1
41109,0
41111,3
41114,0
41116,2
41118,2
41123,0
41139,0
41142,2
41143,0
41147,1
41150,0
41167,0
41168,0
41169,0
41170,0
41172,0
41173,2
41182,0
41195,0
41199,0
41209,0
41211,1
41218,0
41225,0
41230,2
41231,0
41234,1
41249,0
41258,0
41274,0
41286,0
41288,1
41289,0
41290,2
41292,1
41295,0
41296,0
41299,2
41300,0
41303,0
41306,0
41324,2
41329,0
41335,0
41340,0
41344,0
41346,0
41353,0
41355,1
41356,0
41362,0
41369,0
41378,0
41381,0
41390,0
41396,0
41400,0
41406,0
41411,1
41414,0
41416,0
41418,0
41422,0
41426,0
41427,0
41433,0
41434,1
41442,0
41452,0
41456,0
41463,0
41464,0
41469,2
41473,0
41487,0
41503,1
41504,3
41508,0
41519,0
41522,0
41525,0
41526,0
41535,0
41544,0
41545,2
41547,0
41557,0
41561,0
41566,1
41569,0
41571,0
41589,1
41620,1
41624,2
41630,0
41631,2
41633,0
41635,1
41640,0
41644,3
41667,0
41678,0
41679,0
41680,1
41685,2
41686,0
41691,0
41692,1
41693,0
41704,2
41711,0
41713,0
41717,0
41721,2
41722,0
41723,0
41728,0
41731,0
41732,0
41734,0
41741,0
41758,0
41763,0
41765,0
41766,0
41775,2
41776,0
41781,0
41783,2
41786,0
41793,1
41804,0
41812,0
41814,0
41825,0
41826,0
41828,0
41829,2
41831,1
41832,1
41838,2
41842,1
41843,0
41844,0
41847,0
41849,0
41851,1
41855,0
41858,0
41862,0
41874,0
41882,0
41887,0
41898,0
41902,1
41909,0
41911,0
41913,0
41914,1
41921,0
41927,1
41930,0
41934,0
41939,1
41950,0
41958,0
41973,0
41979,2
41989,0
41994,0
41998,2
42000,1
42001,3
42015,0
42016,0
42026,0
42027,0
42029,2
42032,1
42036,0
42038,0
42040,0
42043,0
42057,0
42075,0
42082,0
42083,0
42093,0
42095,1
42097,1
42101,1
42110,2
42115,0
42117,0
42126,0
42130,2
42143,0
42152,0
42155,1
42158,0
42162,0
42169,0
42179,2
42184,1
42189,0
42192,1
42193,1
42195,1
42197,0
42198,1
42207,0
42212,1
42213,0
42216,1
42220,0
42229,0
42234,0
42236,0
42237,0
42238,0
42239,1
42241,1
42244,3
42245,0
42248,0
42255,1
42257,0
42259,0
42261,0
42262,0
42267,0
42270,0
42271,0
42273,0
42289,0
42294,2
42300,1
42301,1
42309,0
42311,0
42317,0
42329,0
42331,0
42339,2
42343,0
42348,0
42349,3
42351,0
42353,0
42354,0
42367,1
42368,1
42370,0
42399,1
42405,0
42412,0
42414,0
42428,0
42430,1
42431,1
42434,2
42438,0
42439,1
42445,1
42447,0
42449,0
42459,0
42463,0
42483,1
42490,0
42494,1
42498,0
42500,0
42521,2
42523,1
42532,2
42536,0
42548,1
42552,0
42557,1
42567,1
42571,0
42576,0
42579,0
42590,2
42593,0
42612,1
42619,0
42625,1
42632,0
42636,1
42649,0
42650,0
42654,0
42656,0
42662,0
42669,0
42672,0
42677,0
42685,2
42686,0
42687,2
42689,0
42696,0
42699,0
42701,0
42705,1
42708,2
42713,0
42722,0
42728,0
42730,0
42734,2
42736,0
42739,0
42744,1
42755,0
42757,0
42760,0
42761,2
42766,2
42771,0
42784,0
42785,0
42788,0
42792,0
42795,0
42800,2
42804,1
42807,0
42808,0
42817,0
42826,1
42827,2
42830,1
42832,1
42837,2
42840,0
42847,0
42853,0
42860,0
42861,0
42862,0
42863,0
42877,0
42879,0
42881,0
42889,0
42890,0
42897,0
42904,0
42905,0
42910,1
42913,0
42917,0
42918,2
42928,0
42935,0
42939,0
42940,0
42945,0
42949,0
42952,0
42953,2
42956,1
42957,0
42967,0
42972,0
42976,0
42979,1
42991,2
42999,0
43001,2
43007,1
43013,2
43018,0
43019,0
43034,0
43039,1
43048,0
43059,2
43061,0
43066,0
43074,0
43080,0
43089,2
43090,1
43092,0
43093,0
43099,0
43106,3
43107,0
43108,0
43110,0
43111,0
43126,0
43128,0
43137,0
43138,0
43143,1
43147,0
43148,0
43150,0
43152,1
43155,2
43158,0
43174,0
43180,1
43182,0
43191,0
43192,2
43204,0
43206,0
43212,0
43214,0
43227,0
43231,0
43235,0
43242,2
43247,1
43248,1
43252,0
43255,0
43260,0
43261,0
43264,0
43281,0
43282,1
43297,1
43306,1
43307,0
43310,0
43311,0
43313,0
43319,0
43326,2
43337,0
43344,0
43346,0
43357,0
43362,0
43363,2
43367,1
43370,2
43371,0
43373,0
43391,0
43394,0
43396,0
43401,0
43404,0
43406,0
43409,0
43411,1
43431,0
43434,0
43449,0
43452,0
43455,0
43460,1
43470,1
43472,1
43473,1
43474,0
43479,0
43483,0
43486,0
43487,2
43492,0
43494,1
43495,0
43496,1
43499,0
43500,2
43501,1
43506,0
43511,0
43512,0
43519,1
43524,0
43527,0
43529,0
43540,0
43545,1
43548,2
43552,0
43570,1
43576,0
43577,2
43579,0
43583,0
43584,0
43589,0
43590,0
43594,2
43599,0
43600,2
43618,3
43623,0
43627,0
43629,2
43645,0
43649,1
43650,2
43652,0
43661,0
43669,1
43672,0
43678,1
43680,1
43681,0
43706,1
43711,2
43716,0
43728,0
43760,0
43762,0
43766,0
43769,2
43776,0
43777,1
43780,2
43784,1
43787,0
43791,2
43792,0
43799,1
43810,0
43812,0
43825,0
43838,1
43841,0
43851,2
43858,0
43862,0
43864,0
43874,0
43879,0
43882,0
43888,2
43891,1
43892,0
43901,2
43906,0
43909,0
43919,0
43925,1
43928,1
43932,3
43935,0
43952,0
43956,2
43957,2
43973,0
43974,1
43980,0
43986,0
43994,0
43995,2
43997,1
44000,0
44004,1
44011,2
44013,0
44015,2
44020,0
44024,2
44036,2
44037,0
44038,1
44039,2
44047,0
44051,0
44053,0
44056,0
44059,0
44065,0
44068,0
44069,0
44072,1
44088,0
44091,0
44113,0
44115,0
44136,1
44139,1
44145,0
44151,0
44156,0
44161,0
44170,0
44176,1
44178,0
44182,0
44193,0
44206,1
44209,0
44215,0
44218,0
44219,0
44222,1
44223,1
44230,1
44231,0
44235,2
44242,0
44251,0
44255,2
44256,0
44265,1
44272,2
44285,0
44286,0
44287,0
44288,0
44290,0
44292,0
44294,0
44311,0
44312,1
44316,0
44319,0
44322,0
44323,0
44325,0
44328,1
44330,1
44334,0
44335,0
44342,0
44344,1
44356,1
44357,0
44364,0
44374,2
44381,0
44389,2
44399,1
44410,1
44411,0
44413,0
44417,0
44427,0
44428,0
44437,0
44442,0
44450,0
44452,0
44472,2
44481,0
44490,1
44498,0
44515,1
44519,0
44525,1
44526,0
44527,1
44528,2
44532,0
44533,2
44543,0
44545,2
44550,0
44562,0
44565,0
44569,0
44575,0
44587,0
44588,0
44589,1
44590,0
44594,0
44606,0
44616,0
44620,0
44622,1
44624,2
44631,1
44632,1
44636,0
44641,0
44661,2
44664,1
44665,0
44666,0
44670,0
44680,0
44681,0
44684,0
44688,0
44692,1
44693,2
44707,1
44709,0
44718,1
44719,0
44722,0
44727,2
44728,0
44731,0
44732,2
44733,0
44741,0
44744,2
44746,0
44753,1
44755,0
44767,0
44773,0
44776,0
44781,2
44789,1
44799,1
44800,2
44801,2
44817,0
44822,0
44835,2
44836,0
44850,0
44860,0
44868,1
44870,0
44872,0
44875,0
44879,2
44892,0
44905,2
44906,0
44907,0
44914,0
44919,0
44920,0
44927,0
44930,0
44946,0
44954,1
44960,0
44964,2
44968,0
44977,0
44979,2
44980,1
44989,1
45002,3
45009,0
45010,1
45013,0
45018,2
45021,0
45024,1
45034,0
45043,0
45046,1
45053,1
45075,0
45082,0
45090,0
45093,2
45103,0
45108,2
45110,0
45113,0
45121,1
45132,0
45143,3
45159,0
45165,1
45170,0
45172,0
45175,0
45177,0
45178,0
45179,1
45193,2
45198,0
45201,1
45206,0
45221,0
45222,0
45223,0
45231,0
45232,0
45236,0
45253,0
45272,0
45290,0
45291,0
45295,0
45299,1
45323,0
45325,2
45326,1
45333,0
45334,0
45340,2
45341,0
45342,0
45352,0
45358,2
45361,0
45371,2
45379,0
45383,2
45397,0
45400,2
45404,2
45406,0
45408,0
45410,0
45412,1
45433,0
45434,0
45435,1
45439,0
45442,2
45445,3
45446,1
45448,0
45456,0
45458,0
45469,2
45471,0
45481,1
45484,1
45489,2
45492,2
45504,2
45505,2
45510,0
45511,0
45518,1
45520,0
45526,0
45527,0
45528,0
45532,0
45538,1
45543,1
45544,0
45546,0
45557,0
45573,0
45575,0
45578,1
45594,0
45600,0
45601,0
45602,0
45614,0
45617,0
45618,0
45628,0
45636,0
45643,0
45644,0
45645,1
45654,0
45658,2
45662,0
45667,0
45676,0
45677,0
45681,1
45686,1
45690,0
45691,0
45694,1
45700,1
45701,1
45704,2
45705,1
45711,2
45716,0
45723,1
45726,2
45736,0
45737,0
45738,0
45741,1
45742,0
45748,2
45757,2
45758,0
45765,1
45766,0
45777,0
45783,0
45787,0
45792,3
45794,0
45803,0
45804,1
45805,0
45810,1
45813,0
45814,0
45817,0
45822,0
45835,0
45840,0
45845,0
45850,1
45851,0
45856,0
45859,1
45860,0
45861,0
45863,0
45872,0
45879,0
45886,1
45890,0
45892,0
45897,1
45900,1
45907,0
45923,0
45926,0
45934,0
45941,2
45943,0
45950,0
45953,0
45958,0
45959,1
45968,1
45972,0
45974,1
45981,0
45995,0
46000,0
46011,0
46017,0
46019,2
46020,2
46032,2
46036,2
46037,0
46038,1
46045,0
46050,1
46052,1
46066,1
46069,1
46072,1
46078,2
46079,0
46088,2
46095,2
46099,0
46102,0
46105,0
46109,0
46111,0
46115,0
46116,0
46124,0
46128,0
46138,0
46140,0
46154,0
46161,0
46166,0
46169,2
46175,0
46178,0
46179,0
46180,0
46189,0
46191,1
46192,2
46196,0
46198,0
46203,0
46211,0
46212,0
46224,3
46227,0
46230,1
46254,0
46264,0
46284,0
46298,0
46306,0
46309,0
46315,0
46328,0
46334,1
46337,0
46338,2
46340,0
46341,1
46347,0
46348,0
46350,0
46351,3
46354,0
46355,0
46357,1
46359,2
46361,0
46362,0
46366,2
46375,0
46379,1
46382,0
46387,0
46395,0
46407,0
46412,1
46413,0
46421,1
46423,0
46430,1
46441,0
46458,0
46459,0
46463,0
46471,0
46479,1
46481,2
46482,0
46483,3
46484,0
46485,1
46487,0
46495,1
46503,0
46508,1
46510,1
46516,2
46519,1
46528,2
46539,3
46540,0
46550,0
46556,0
46557,1
46558,1
46561,2
46565,0
46567,0
46568,0
46577,2
46580,0
46581,0
46583,1
46595,1
46605,2
46607,0
46608,0
46634,0
46636,0
46637,0
46645,0
46646,2
46648,1
46649,2
46652,0
46658,0
46660,0
46665,0
46668,2
46670,1
46672,0
46676,0
46678,2
46680,0
46681,0
46682,1
46684,0
46687,0
46691,0
46693,2
46694,2
46695,1
46708,0
46711,1
46721,1
46730,0
46735,1
46738,0
46741,0
46744,0
46752,2
46753,0
46761,0
46768,1
46771,0
46772,0
46776,2
46784,0
46785,1
46790,1
46800,3
46801,0
46809,2
46810,1
46812,2
46813,1
46821,0
46823,1
46832,0
46837,0
46840,0
46842,0
46845,1
46847,0
46848,0
46858,0
46871,0
46873,2
46877,0
46884,1
46886,0
46895,1
46896,0
46903,2
46904,0
46905,0
46907,0
46909,0
46911,1
46917,0
46926,1
46944,0
46945,0
46947,0
46949,0
46960,0
46964,0
46985,0
46990,0
46994,0
46995,0
47004,2
47006,1
47007,0
47009,1
47010,0
47017,0
47020,0
47025,0
47028,2
47030,3
47046,1
47047,1
47048,0
47055,0
47070,0
47073,0
47074,0
47075,2
47077,0
47081,1
47082,0
47087,0
47091,1
47094,0
47096,0
47100,2
47103,0
47108,0
47110,0
47111,0
47118,2
47119,0
47122,1
47132,0
47151,0
47152,0
47156,0
47157,0
47158,0
47161,3
47165,0
47171,1
47176,1
47182,0
47183,0
47186,0
47202,0
47208,0
47213,0
47233,1
47237,0
47238,1
47239,0
47240,0
47241,1
47248,3
47250,0
47251,1
47255,0
47265,2
47268,0
47277,0
47279,0
47284,0
47289,0
47303,1
47310,0
47313,0
47322,0
47337,0
47338,0
47339,0
47342,0
47357,0
47359,0
47363,3
47377,3
47385,0
47391,0
47393,1
47395,2
47399,0
47405,0
47406,0
47407,0
47409,0
47412,0
47413,0
47414,1
47417,0
47425,0
47426,0
47432,2
47438,2
47440,0
47443,2
47461,0
47466,1
47471,0
47474,0
47481,0
47485,0
47488,1
47489,1
47490,0
47497,0
47498,0
47504,0
47509,1
47517,0
47518,1
47523,0
47525,0
47529,0
47531,0
47534,0
47535,0
47538,0
47545,0
47556,2
47568,0
47587,0
47588,0
47592,1
47596,0
47598,0
47599,0
47600,1
47622,2
47635,0
47637,0
47641,1
47644,1
47647,0
47649,1
47667,0
47673,1
47674,0
47675,0
47678,0
47679,0
47682,1
47684,0
47692,1
47694,1
47698,0
47703,0
47710,0
47717,1
47732,0
47733,2
47735,0
47736,0
47737,0
47752,2
47756,2
47757,1
47758,1
47786,1
47791,0
47793,0
47796,1
47802,0
47803,0
47804,0
47821,1
47823,1
47829,1
47837,0
47841,0
47857,0
47869,0
47871,1
47875,1
47876,2
47878,0
47897,0
47901,0
47904,0
47907,0
47912,2
47916,0
47918,1
47923,0
47926,0
47935,0
47941,0
47956,0
47961,2
47966,0
47967,0
47969,1
47973,0
47974,2
47988,0
48000,1
48008,0
48010,0
48018,0
48020,0
48023,0
48024,1
48037,1
48039,1
48040,0
48047,2
48048,0
48054,1
48055,0
48058,0
48065,0
48066,1
48080,0
48085,0
48104,0
48108,0
48115,2
48117,0
48120,2
48121,0
48123,0
48136,0
48140,1
48143,0
48144,0
48148,0
48149,0
48150,0
48162,0
48163,1
48165,0
48168,1
48173,0
48174,0
48177,1
48189,2
48191,1
48195,2
48197,0
48202,0
48204,0
48206,1
48217,1
48226,2
48227,0
48229,1
48231,1
48232,2
48235,1
48238,0
48239,0
48244,0
48246,0
48249,0
48252,0
48253,0
48254,0
48265,0
48273,0
48277,0
48283,0
48288,0
48299,0
48300,1
48302,0
48305,0
48306,1
48319,0
48320,0
48341,0
48344,0
48345,1
48347,0
48360,0
48367,0
48379,1
48381,0
48382,2
48385,1
48397,2
48405,0
48406,0
48407,0
48409,1
48422,0
48424,0
48426,1
48442,0
48446,0
48449,0
48458,0
48460,0
48466,0
48475,1
48477,0
48490,0
48492,1
48494,2
48497,0
48501,0
48502,0
48503,2
48506,0
48523,1
48530,0
48545,0
48549,1
48552,0
48554,0
48577,0
48586,0
48588,0
48603,1
48606,2
48608,2
48628,0
48633,1
48642,0
48648,1
48654,0
48655,2
48665,0
48691,1
48694,0
48710,0
48712,1
48718,0
48719,0
48720,1
48729,1
48730,0
48741,1
48742,0
48748,0
48751,0
48755,0
48757,2
48759,0
48760,0
48761,2
48769,0
48773,1
48784,2
48786,0
48788,0
48790,1
48791,0
48798,0
48800,0
48801,0
48812,2
48820,0
48834,0
48838,0
48839,0
48845,1
48847,1
48854,0
48865,0
48873,0
48884,0
48885,0
48889,0
48894,0
48897,0
48898,0
48909,0
48912,1
48914,0
48916,0
48917,0
48924,0
48928,0
48930,0
48935,0
48937,0
48938,1
48940,0
48947,0
48951,0
48952,1
48953,2
48954,0
48965,0
48968,1
48974,0
48981,1
48990,0
49012,1
49022,0
49026,0
49031,0
49035,0
49036,0
49039,1
49045,0
49052,0
49054,1
49056,0
49078,0
49080,0
49081,0
49083,1
49088,1
49091,0
49096,0
49099,0
49102,0
49107,0
49108,2
49110,0
49112,0
49113,0
49121,0
49125,1
49131,3
49134,0
49136,0
49144,1
49148,0
49154,0
49158,1
49161,2
49162,2
49169,2
49171,0
49178,0
49189,1
49199,0
49200,1
49204,2
49207,0
49215,0
49216,0
49224,0
49229,1
49235,0
49236,1
49238,0
49242,0
49259,0
49262,1
49263,0
49264,0
49265,0
49269,1
49276,0
49283,0
49287,0
49289,1
49299,0
49300,0
49303,0
49313,0
49320,0
49333,2
49335,1
49339,0
49345,2
49353,2
49359,0
49361,1
49376,0
49379,0
49382,0
49383,0
49387,0
49394,0
49399,0
49401,0
49408,0
49415,0
49417,1
49421,1
49426,1
49428,2
49430,0
49434,0
49437,1
49441,0
49443,0
49456,1
49460,0
49461,1
49469,0
49485,1
49492,0
49498,1
49502,0
49504,0
49505,1
49506,2
49507,1
49509,1
49511,1
49515,0
49519,2
49520,0
49529,0
49537,0
49538,0
49544,0
49549,1
49556,0
49560,0
49565,0
49578,0
49580,0
49584,3
49590,0
49601,1
49602,0
49603,1
49615,2
49619,0
49625,0
49628,0
49630,0
49635,1
49640,2
49641,0
49652,2
49653,0
49659,1
49663,0
49665,0
49669,1
49671,0
49674,0
49684,1
49686,0
49693,0
49697,2
49704,0
49714,0
49715,2
49716,0
49728,1
49738,0
49739,0
49741,0
49742,0
49743,0
49747,0
49750,1
49752,0
49754,0
49756,0
49757,0
49763,0
49767,0
49769,2
49774,0
49778,0
49796,2
49804,0
49830,0
49833,2
49836,0
49837,0
49838,0
49841,2
49848,2
49851,0
49854,1
49873,0
49874,0
49878,3
49880,0
49887,0
49890,0
49893,1
49898,0
49906,2
49917,0
49918,0
49930,0
49932,0
49935,1
49937,0
49941,0
49945,1
49948,0
49951,0
49960,0
49969,0
49970,1
49982,1
49988,0
49996,1
49997,1
50000,0
50001,0
50006,0
50010,2
50013,2
50014,0
50015,0
50022,0
50032,1
50042,2
50046,0
50066,0
50067,0
50076,1
50079,0
50084,1
50090,0
50091,0
50092,2
50094,0
50095,0
50105,2
50109,0
50120,0
50123,0
50125,0
50126,1
50131,0
50140,0
50145,0
50151,0
50152,0
50155,0
50161,0
50164,0
50165,0
50173,1
50174,0
50176,0
50180,0
50184,0
50191,3
50203,1
50212,0
50217,0
50221,1
50222,0
50226,0
50227,2
50228,2
50231,0
50233,0
50236,2
50257,0
50263,0
50267,0
50275,0
50276,2
50284,0
50285,0
50291,0
50298,0
50300,0
50302,2
50305,0
50313,1
50315,0
50321,0
50326,2
50328,0
50354,0
50359,0
50360,2
50362,0
50364,2
50366,0
50372,0
50382,0
50383,1
50393,0
50394,0
50396,1
50404,0
50407,0
50409,0
50410,0
50412,0
50425,0
50426,0
50432,0
50437,0
50444,2
50454,2
50460,1
50462,2
50468,2
50472,0
50475,0
50476,0
50477,0
50493,0
50504,1
50508,2
50509,0
50512,0
50517,0
50532,0
50534,0
50539,0
50542,0
50551,0
50552,1
50553,1
50564,2
50569,1
50571,1
50572,0
50575,0
50584,1
50591,1
50593,1
50600,2
50602,0
50619,0
50620,0
50625,0
50627,2
50633,1
50645,0
50650,0
50658,0
50659,0
50663,0
50665,0
50667,0
50679,0
50680,0
50686,0
50689,0
50693,0
50697,0
50703,0
50726,0
50728,2
50739,0
50740,2
50741,0
50743,0
50744,0
50745,2
